reviewId,content,score,at,lang,sentiment,clean_text,tokenized_content,tokens_cleaned
db1d016d-6dd1-46ba-88c5-decbbed0925b,aplikasi kikir,1,2026-03-09 17:16:52,id,negatif,aplikasi kikir,"['aplikasi', 'kikir']","['aplikasi', 'kikir']"
6c30bf47-900b-4075-af11-f1d0f0e69811,kikir final boss,1,2026-03-09 17:13:17,id,negatif,kikir final boss,"['kikir', 'final', 'boss']","['kikir', 'final', 'boss']"
e985e431-ca32-4942-b3cf-65976c2ca50e,kenapa capcutnya bilang gua download dari situs tidak resmi padahal aku download di play store,1,2026-03-09 17:11:32,id,negatif,kenapa capcutnya bilang gua download dari situs tidak resmi padahal saya download di play store,"['kenapa', 'capcutnya', 'bilang', 'gua', 'download', 'dari', 'situs', 'tidak', 'resmi', 'padahal', 'saya', 'download', 'di', 'play', 'store']","['capcutnya', 'bilang', 'gua', 'situs', 'resmi', 'padahal', 'play', 'store']"
baa3dcd5-7547-4a22-818d-89123ed3250d,capcut sekarang jelekkk makin lama sekarang iklan terus yang muncul menggangu sekali sedikit sedikit iklan terus,2,2026-03-09 17:08:38,id,negatif,capcut sekarang jelekkk makin lama sekarang iklan terus yang muncul menggangu sekali sedikit sedikit iklan terus,"['capcut', 'sekarang', 'jelekkk', 'makin', 'lama', 'sekarang', 'iklan', 'terus', 'yang', 'muncul', 'menggangu', 'sekali', 'sedikit', 'sedikit', 'iklan', 'terus']","['sekarang', 'jelekkk', 'makin', 'lama', 'sekarang', 'iklan', 'muncul', 'menggangu', 'sedikit', 'sedikit', 'iklan']"
364f0aca-b7b9-42a4-9787-3eceae4463a8,bagus TPI KLO di tiktok ada templen nya,4,2026-03-09 17:07:50,id,positif,bagus tapi kalau di tiktok ada templen nya,"['bagus', 'tapi', 'kalau', 'di', 'tiktok', 'ada', 'templen', 'nya']","['tapi', 'kalau', 'tiktok', 'templen']"
59adc8d3-1669-4b68-8aa5-2286409fdfc0,"sumpil demi unggir melingkirrr rorrr ini apkk cocokk buat jj atau lain"" buat orang males ribet ini paling rekomen si pokoknya mantaf👍🏿🗿",5,2026-03-09 16:58:25,id,positif,sumpil demi unggir melingkirrr rorrr ini apkk cocokk buat jj atau lain buat orang males ribet ini paling rekomen si pokoknya mantaf,"['sumpil', 'demi', 'unggir', 'melingkirrr', 'rorrr', 'ini', 'apkk', 'cocokk', 'buat', 'jj', 'atau', 'lain', 'buat', 'orang', 'males', 'ribet', 'ini', 'paling', 'rekomen', 'si', 'pokoknya', 'mantaf']","['sumpil', 'unggir', 'melingkirrr', 'rorrr', 'apkk', 'cocokk', 'orang', 'males', 'ribet', 'paling', 'rekomen', 'pokoknya', 'mantaf']"
43ccd00b-ed22-43f4-9f73-1b28f6cc134e,App kikir coo jangan di download soalnya hampir semua fitur didalamnya harus berlangganan,5,2026-03-09 16:57:27,id,positif,aplikasi kikir coo jangan di download soalnya hampir semua fitur didalamnya harus berlangganan,"['aplikasi', 'kikir', 'coo', 'jangan', 'di', 'download', 'soalnya', 'hampir', 'semua', 'fitur', 'didalamnya', 'harus', 'berlangganan']","['aplikasi', 'kikir', 'coo', 'jangan', 'soalnya', 'hampir', 'semua', 'didalamnya', 'berlangganan']"
f87578ed-076a-4fa3-b6fe-a94e967d3eb1,gak bisa buat ekspor video.... udha bikin cape2 gak bisa appnya gak bisa di pake atau gimana?,1,2026-03-09 16:50:25,id,negatif,tidak bisa buat ekspor video udha bikin cape2 tidak bisa appnya tidak bisa di pake atau bagaimana,"['tidak', 'bisa', 'buat', 'ekspor', 'video', 'udha', 'bikin', 'cape2', 'tidak', 'bisa', 'appnya', 'tidak', 'bisa', 'di', 'pake', 'atau', 'bagaimana']","['ekspor', 'video', 'udha', 'cape2', 'appnya', 'bagaimana']"
6aff6b3e-6bdf-4275-a6ce-b0d81a758f38,udah bgus apk nya cm untuk yng standar mau ekspor iklannya sering double yaa,4,2026-03-09 16:48:03,id,positif,sudah bgus aplikasi nya cm untuk yang standar mau ekspor iklannya sering double yaa,"['sudah', 'bgus', 'aplikasi', 'nya', 'cm', 'untuk', 'yang', 'standar', 'mau', 'ekspor', 'iklannya', 'sering', 'double', 'yaa']","['bgus', 'aplikasi', 'ekspor', 'iklannya', 'sering', 'double', 'yaa']"
d67b3907-514e-400f-965f-28d5fb88c9aa,aplikasi sampah ngelag parah banget padahal jaringan bagus dan tidak bisa mengekspor video/foto👎👎👎🫩🤮🤢,1,2026-03-09 16:42:39,id,negatif,aplikasi sampah ngelag parah banget padahal jaringan bagus dan tidak bisa mengekspor videofoto,"['aplikasi', 'sampah', 'ngelag', 'parah', 'banget', 'padahal', 'jaringan', 'bagus', 'dan', 'tidak', 'bisa', 'mengekspor', 'videofoto']","['aplikasi', 'sampah', 'ngelag', 'padahal', 'jaringan', 'mengekspor', 'videofoto']"
8cd9cb69-6387-4779-8c26-4983373fa036,kenapa setiap bikin animasi buat gepengin gambar gak bisa digepengin gambarnya ya. menyulitkan hidup sekali,1,2026-03-09 16:34:41,id,negatif,kenapa setiap bikin animasi buat gepengin gambar tidak bisa digepengin gambarnya ya menyulitkan hidup sekali,"['kenapa', 'setiap', 'bikin', 'animasi', 'buat', 'gepengin', 'gambar', 'tidak', 'bisa', 'digepengin', 'gambarnya', 'ya', 'menyulitkan', 'hidup', 'sekali']","['animasi', 'gepengin', 'gambar', 'digepengin', 'gambarnya', 'menyulitkan', 'hidup']"
5b6bafbf-9f09-461a-a941-79129a587b4f,kalo aku edit itu pakai apps ini lhoo 🤣🤣🤣🤣🤣🤣🤣🤣,5,2026-03-09 16:28:53,id,positif,kalau saya edit itu pakai apps ini lhoo,"['kalau', 'saya', 'edit', 'itu', 'pakai', 'apps', 'ini', 'lhoo']","['kalau', 'edit', 'apps', 'lhoo']"
f1c10307-6995-4a33-8b87-ce6282f0539c,sangat cocok untuk saya,5,2026-03-09 16:25:56,id,positif,sangat cocok untuk saya,"['sangat', 'cocok', 'untuk', 'saya']","['sangat', 'cocok']"
b20ff704-9b7c-403b-83ce-83500e03bfc7,knp tdkk bisa di download,1,2026-03-09 16:19:52,id,negatif,kenapa tdkk bisa di download,"['kenapa', 'tdkk', 'bisa', 'di', 'download']",['tdkk']
adc48c84-1cc4-44b0-938f-1fdf852426d8,bagus,5,2026-03-09 16:18:37,id,positif,bagus,['bagus'],[]
7a2a4f2c-7924-40e1-abb8-ae1bd8e6f247,karna bagus bisa buat jj,4,2026-03-09 16:11:15,id,positif,karena bagus bisa buat jj,"['karena', 'bagus', 'bisa', 'buat', 'jj']",[]
3be35096-031b-4c5c-86f7-3671561426c2,"tidak berlangganan tiba"" saldo ke potong sendiri kepotongnya lagi 90ribu juga aneh klau butuh duit jangan kayak gini developernya hdeh balikin duit saya",1,2026-03-09 16:09:40,id,negatif,tidak berlangganan tiba saldo ke potong sendiri kepotongnya lagi 90ribu juga aneh klau butuh duit jangan kayak gini developernya hdeh balikin duit saya,"['tidak', 'berlangganan', 'tiba', 'saldo', 'ke', 'potong', 'sendiri', 'kepotongnya', 'lagi', '90ribu', 'juga', 'aneh', 'klau', 'butuh', 'duit', 'jangan', 'kayak', 'gini', 'developernya', 'hdeh', 'balikin', 'duit', 'saya']","['berlangganan', 'tiba', 'saldo', 'potong', 'sendiri', 'kepotongnya', '90ribu', 'aneh', 'klau', 'butuh', 'duit', 'jangan', 'kayak', 'gini', 'developernya', 'hdeh', 'balikin', 'duit']"
a5009619-5048-4264-8eb3-4dace87aedf1,keren,4,2026-03-09 16:08:20,id,positif,keren,['keren'],[]
9303d5f8-0d9b-4dfb-9027-e0a7627f4b3c,kebanyakan yg berbayar,1,2026-03-09 16:01:48,id,negatif,kebanyakan yang berbayar,"['kebanyakan', 'yang', 'berbayar']","['kebanyakan', 'berbayar']"
ad3e478f-07a3-4814-94fa-cc2a0921bf98,apaa apaan kok jadi bayar sihh tolong updattee dong mending mb nya aj yg mahal dripada hrus bayar bayar🙃 capcut yg dlu plisssss,1,2026-03-09 15:56:14,id,negatif,apaa apaan kok jadi bayar sihh tolong updattee dong mending mb nya saja yang mahal dripada hrus bayar bayar capcut yang dlu plisssss,"['apaa', 'apaan', 'kok', 'jadi', 'bayar', 'sihh', 'tolong', 'updattee', 'dong', 'mending', 'mb', 'nya', 'saja', 'yang', 'mahal', 'dripada', 'hrus', 'bayar', 'bayar', 'capcut', 'yang', 'dlu', 'plisssss']","['apaa', 'apaan', 'bayar', 'sihh', 'updattee', 'mending', 'mahal', 'dripada', 'hrus', 'bayar', 'bayar', 'dlu', 'plisssss']"
06f07f96-f196-453b-829a-c1ae2ca436e2,sangat sangat bagus,5,2026-03-09 15:44:47,id,positif,sangat sangat bagus,"['sangat', 'sangat', 'bagus']","['sangat', 'sangat']"
646e0a3b-b549-4f15-88f5-e484f67431df,sangat 👍,5,2026-03-09 15:40:54,id,positif,sangat,['sangat'],['sangat']
3e20a345-ac0b-4562-9c32-9cde032712d0,aplikasi ini membuat saya populer,5,2026-03-09 15:40:17,id,positif,aplikasi ini membuat saya populer,"['aplikasi', 'ini', 'membuat', 'saya', 'populer']","['aplikasi', 'membuat', 'populer']"
9081190e-c2c9-4d94-afed-90dbee92f766,sangatt baikkk ehh malah kee risett😭😭😭😭🙏🏻😭😭😭😭😭😭😭😭,5,2026-03-09 15:36:19,id,positif,sangatt baikkk ehh malah kee risett,"['sangatt', 'baikkk', 'ehh', 'malah', 'kee', 'risett']","['sangatt', 'baikkk', 'ehh', 'kee', 'risett']"
a3ca803e-1558-41a9-9154-a9d3347df974,"dulu perasaan ga terlalu bnyk efek yang berbayar dah skrng ko makin bnyk ya? dikit dikit bayar eh buset kta gua, gitu lu ama gua ya makin kikir aja lu",2,2026-03-09 15:34:44,id,negatif,dulu perasaan tidak terlalu banyak efek yang berbayar sudah skrng ko makin banyak ya dikit dikit bayar eh buset kta gua gitu kamu ama gua ya makin kikir saja kamu,"['dulu', 'perasaan', 'tidak', 'terlalu', 'banyak', 'efek', 'yang', 'berbayar', 'sudah', 'skrng', 'ko', 'makin', 'banyak', 'ya', 'dikit', 'dikit', 'bayar', 'eh', 'buset', 'kta', 'gua', 'gitu', 'kamu', 'ama', 'gua', 'ya', 'makin', 'kikir', 'saja', 'kamu']","['dulu', 'perasaan', 'banyak', 'efek', 'berbayar', 'skrng', 'makin', 'banyak', 'dikit', 'dikit', 'bayar', 'buset', 'kta', 'gua', 'gitu', 'ama', 'gua', 'makin', 'kikir']"
3dcbebbf-b742-4bd2-a9b8-0d1e5ee6be30,makin kesini makin banyak yang dijadiin prem,2,2026-03-09 15:30:21,id,negatif,makin kesini makin banyak yang dijadiin prem,"['makin', 'kesini', 'makin', 'banyak', 'yang', 'dijadiin', 'prem']","['makin', 'kesini', 'makin', 'banyak', 'dijadiin', 'prem']"
94e76ba1-0269-4c66-8af9-7e3a10c67b53,TAEK KAKEAN BUG,1,2026-03-09 15:28:41,id,negatif,taek kakean bug,"['taek', 'kakean', 'bug']","['taek', 'kakean', 'bug']"
b007a833-7d33-4792-a03b-4e7aade55a5e,kurangin MB nya si kalo aku,4,2026-03-09 15:28:25,id,positif,kurangin mb nya si kalau saya,"['kurangin', 'mb', 'nya', 'si', 'kalau', 'saya']","['kurangin', 'kalau']"
8f2ae95a-0505-450f-9b4d-da8d20d6f254,"emosi banget sekarang videonya gak berjalan, jd harus coba satu2 baru tau mana yg di suka aarrggghhh",1,2026-03-09 15:27:12,id,negatif,emosi banget sekarang videonya tidak berjalan jd harus coba satu2 baru tau mana yang di suka aarrggghhh,"['emosi', 'banget', 'sekarang', 'videonya', 'tidak', 'berjalan', 'jd', 'harus', 'coba', 'satu2', 'baru', 'tau', 'mana', 'yang', 'di', 'suka', 'aarrggghhh']","['emosi', 'sekarang', 'videonya', 'berjalan', 'satu2', 'baru', 'tau', 'mana', 'suka', 'aarrggghhh']"
f7fd4b72-fa24-4996-b644-7293d85f202f,sangat bagus aplikasinya terimakasih untuk orang yg telah membuat aplikasi CapCut,5,2026-03-09 15:23:25,id,positif,sangat bagus aplikasinya terimakasih untuk orang yang telah membuat aplikasi capcut,"['sangat', 'bagus', 'aplikasinya', 'terimakasih', 'untuk', 'orang', 'yang', 'telah', 'membuat', 'aplikasi', 'capcut']","['sangat', 'aplikasinya', 'terimakasih', 'orang', 'membuat', 'aplikasi']"
14dda778-f6ac-4144-821b-cd424b8955ac,"sekarang cc yang editan dulunya ga premium sekarang banyak preminum, padahal tamplate ga bagus tapi premium aneh betul",1,2026-03-09 15:18:54,id,negatif,sekarang cc yang editan dulunya tidak premium sekarang banyak preminum padahal tamplate tidak bagus tapi premium aneh betul,"['sekarang', 'cc', 'yang', 'editan', 'dulunya', 'tidak', 'premium', 'sekarang', 'banyak', 'preminum', 'padahal', 'tamplate', 'tidak', 'bagus', 'tapi', 'premium', 'aneh', 'betul']","['sekarang', 'editan', 'premium', 'sekarang', 'banyak', 'preminum', 'padahal', 'tamplate', 'tapi', 'premium', 'aneh', 'betul']"
36d2c5a9-95e0-472a-a325-25606c8d289e,kebanyakan iklan ga enak kayak dulu,1,2026-03-09 15:17:44,id,negatif,kebanyakan iklan tidak enak kayak dulu,"['kebanyakan', 'iklan', 'tidak', 'enak', 'kayak', 'dulu']","['kebanyakan', 'iklan', 'enak', 'kayak', 'dulu']"
0f9b4cec-2a93-4591-a83a-a943ff28c56d,mantap capcut nya,5,2026-03-09 15:11:12,id,positif,mantap capcut nya,"['mantap', 'capcut', 'nya']",[]
c56d07e7-9c46-4a63-9ce0-f6a8e6c6d2c8,"Cap Cutnya yg sekarang pada ribet banget iklannya, mesti berlangganan beda kayak dulunya. Mohon untuk diperbaiki, kasihan kami masyarakat biasa yang tidak sanggup membayar biaya langganan. Saya kasih bintang 1 dlu sebelum diperbaiki. Thnks",1,2026-03-09 15:02:59,id,negatif,cap cutnya yang sekarang pada ribet banget iklannya mesti berlangganan beda kayak dulunya mohon untuk diperbaiki kasihan kami masyarakat biasa yang tidak sanggup membayar biaya langganan saya kasih bintang 1 dlu sebelum diperbaiki thnks,"['cap', 'cutnya', 'yang', 'sekarang', 'pada', 'ribet', 'banget', 'iklannya', 'mesti', 'berlangganan', 'beda', 'kayak', 'dulunya', 'mohon', 'untuk', 'diperbaiki', 'kasihan', 'kami', 'masyarakat', 'biasa', 'yang', 'tidak', 'sanggup', 'membayar', 'biaya', 'langganan', 'saya', 'kasih', 'bintang', '1', 'dlu', 'sebelum', 'diperbaiki', 'thnks']","['cap', 'cutnya', 'sekarang', 'ribet', 'iklannya', 'mesti', 'berlangganan', 'beda', 'kayak', 'mohon', 'diperbaiki', 'kasihan', 'masyarakat', 'sanggup', 'membayar', 'biaya', 'langganan', 'kasih', 'bintang', 'dlu', 'diperbaiki', 'thnks']"
c4bd4a7f-b892-4cc1-a59f-c8202846a8a2,nice,4,2026-03-09 14:58:25,id,positif,nice,['nice'],['nice']
c33d8496-0227-4270-a2a3-3e587709fbf7,karna bagus,5,2026-03-09 14:45:52,id,positif,karena bagus,"['karena', 'bagus']",[]
bdc721f9-607a-4311-8f74-60fedb408a15,"kok maksa bgt buat ikut berlangganan.. padahal aku ga pake item berlangganan.. selalu pake format standard bawaan, kenapa kok jd rese skrg 🙄",1,2026-03-09 14:41:00,id,negatif,kok maksa banget buat ikut berlangganan padahal saya tidak pake item berlangganan selalu pake format standard bawaan kenapa kok jd rese sekarang,"['kok', 'maksa', 'banget', 'buat', 'ikut', 'berlangganan', 'padahal', 'saya', 'tidak', 'pake', 'item', 'berlangganan', 'selalu', 'pake', 'format', 'standard', 'bawaan', 'kenapa', 'kok', 'jd', 'rese', 'sekarang']","['maksa', 'ikut', 'berlangganan', 'padahal', 'item', 'berlangganan', 'selalu', 'format', 'standard', 'bawaan', 'rese', 'sekarang']"
d5160fb0-d69e-4964-99b6-1bbbdde959c3,"sebenrnya capcut ni bagus banget ya buat edit mengedit di ponsel atau tab gitu, cuma masalahnya semakin kesini semakin kikir aja ini apk :) seingetku tu dulu yang pro gak sebanyak sekarang. ini banyak fotur penting malah di pro in :D kalau misal yang pakai nih ya dia udah kerja mah gapap ya bisa gabung pro, apakabar yang masih sekolah :D duit segitu mending dibeliin printilan sekolah yang awet gak perlu bayar tiap bulan :> thanks",4,2026-03-09 14:37:11,id,positif,sebenrnya capcut ini bagus banget ya buat edit mengedit di ponsel atau tab gitu cuma masalahnya semakin kesini semakin kikir saja ini aplikasi seingetku itu dulu yang pro tidak sebanyak sekarang ini banyak fotur penting malah di pro in d kalau misal yang pakai ini ya dia sudah kerja mah gapap ya bisa gabung pro apakabar yang masih sekolah d duit segitu mending dibeliin printilan sekolah yang awet tidak perlu bayar tiap bulan thanks,"['sebenrnya', 'capcut', 'ini', 'bagus', 'banget', 'ya', 'buat', 'edit', 'mengedit', 'di', 'ponsel', 'atau', 'tab', 'gitu', 'cuma', 'masalahnya', 'semakin', 'kesini', 'semakin', 'kikir', 'saja', 'ini', 'aplikasi', 'seingetku', 'itu', 'dulu', 'yang', 'pro', 'tidak', 'sebanyak', 'sekarang', 'ini', 'banyak', 'fotur', 'penting', 'malah', 'di', 'pro', 'in', 'd', 'kalau', 'misal', 'yang', 'pakai', 'ini', 'ya', 'dia', 'sudah', 'kerja', 'mah', 'gapap', 'ya', 'bisa', 'gabung', 'pro', 'apakabar', 'yang', 'masih', 'sekolah', 'd', 'duit', 'segitu', 'mending', 'dibeliin', 'printilan', 'sekolah', 'yang', 'awet', 'tidak', 'perlu', 'bayar', 'tiap', 'bulan', 'thanks']","['sebenrnya', 'edit', 'mengedit', 'ponsel', 'tab', 'gitu', 'masalahnya', 'semakin', 'kesini', 'semakin', 'kikir', 'aplikasi', 'seingetku', 'dulu', 'pro', 'sebanyak', 'sekarang', 'banyak', 'fotur', 'penting', 'pro', 'kalau', 'misal', 'kerja', 'mah', 'gapap', 'gabung', 'pro', 'apakabar', 'sekolah', 'duit', 'segitu', 'mending', 'dibeliin', 'printilan', 'sekolah', 'awet', 'bayar', 'tiap', 'bulan', 'thanks']"
af970450-5170-4a9c-b14a-9697ef1cb0b7,tapi ada masalah saya ditak bisa mendonglot,4,2026-03-09 14:36:46,id,positif,tapi ada masalah saya ditak bisa mendonglot,"['tapi', 'ada', 'masalah', 'saya', 'ditak', 'bisa', 'mendonglot']","['tapi', 'masalah', 'ditak', 'mendonglot']"
b1cfc681-cefe-4884-8d56-f243b70aace6,ini aku butuh banget aku jadi hepi,5,2026-03-09 14:34:41,id,positif,ini saya butuh banget saya jadi hepi,"['ini', 'saya', 'butuh', 'banget', 'saya', 'jadi', 'hepi']","['butuh', 'hepi']"
4bfa419e-330a-4d17-9f3a-58918f3f6b6d,sangat cocok untuk yang belom bisa edit,5,2026-03-09 14:33:35,id,positif,sangat cocok untuk yang belom bisa edit,"['sangat', 'cocok', 'untuk', 'yang', 'belom', 'bisa', 'edit']","['sangat', 'cocok', 'belom', 'edit']"
7c78727f-adee-4791-bcf2-07ab3381ecff,"capcut josjis, bisa buat edit video cinematik bus, video tugas dan masih banyak lagii, terimakasih yg sudah menciptakan capcut",5,2026-03-09 14:22:39,id,positif,capcut josjis bisa buat edit video cinematik bus video tugas dan masih banyak lagii terimakasih yang sudah menciptakan capcut,"['capcut', 'josjis', 'bisa', 'buat', 'edit', 'video', 'cinematik', 'bus', 'video', 'tugas', 'dan', 'masih', 'banyak', 'lagii', 'terimakasih', 'yang', 'sudah', 'menciptakan', 'capcut']","['josjis', 'edit', 'video', 'cinematik', 'bus', 'video', 'tugas', 'banyak', 'lagii', 'terimakasih', 'menciptakan']"
a7a6f72c-30ba-4500-a6c6-7803b1a1da0b,"capcut makin lama makin parah ya,apa apa harus bayar",1,2026-03-09 14:20:00,id,negatif,capcut makin lama makin parah yaapa apa harus bayar,"['capcut', 'makin', 'lama', 'makin', 'parah', 'yaapa', 'apa', 'harus', 'bayar']","['makin', 'lama', 'makin', 'yaapa', 'apa', 'bayar']"
f573dd04-2151-4a31-bd23-62b559be52dd,bagus aja gsn ngedit foto,5,2026-03-09 14:19:18,id,positif,bagus saja gsn ngedit foto,"['bagus', 'saja', 'gsn', 'ngedit', 'foto']","['gsn', 'ngedit', 'foto']"
fa3d5c3a-b9e9-4eab-b397-1cc5200ef44f,kebanyakan iklan,2,2026-03-09 14:16:03,id,negatif,kebanyakan iklan,"['kebanyakan', 'iklan']","['kebanyakan', 'iklan']"
09c6affa-b32a-4278-85ce-ec87936af954,woy lu kebelet haji apa gimana dikit dikit iklan dikit dikit iklan,2,2026-03-09 14:15:19,id,negatif,woy kamu kebelet haji apa bagaimana dikit dikit iklan dikit dikit iklan,"['woy', 'kamu', 'kebelet', 'haji', 'apa', 'bagaimana', 'dikit', 'dikit', 'iklan', 'dikit', 'dikit', 'iklan']","['woy', 'kebelet', 'haji', 'apa', 'bagaimana', 'dikit', 'dikit', 'iklan', 'dikit', 'dikit', 'iklan']"
2e53be11-d0b1-4f2d-b77b-ea9ef9c9c40c,apk ini sangat menarik,5,2026-03-09 14:14:55,id,positif,aplikasi ini sangat menarik,"['aplikasi', 'ini', 'sangat', 'menarik']","['aplikasi', 'sangat', 'menarik']"
321e993f-2a70-44f8-9c81-5c60fa38cc26,"apk ini bkin nangis, uang sya uang belanja malah ke potong sama apk ini ya allah😭😭😓😓",1,2026-03-09 14:14:42,id,negatif,aplikasi ini bkin nangis uang sya uang belanja malah ke potong sama aplikasi ini ya allah,"['aplikasi', 'ini', 'bkin', 'nangis', 'uang', 'sya', 'uang', 'belanja', 'malah', 'ke', 'potong', 'sama', 'aplikasi', 'ini', 'ya', 'allah']","['aplikasi', 'bkin', 'nangis', 'uang', 'sya', 'uang', 'belanja', 'potong', 'sama', 'aplikasi', 'allah']"
bf5a2667-ab17-4a95-91a5-479af9a7b6da,masa ini aku dah bolehin liat profil gak bisa bisa 😒😒😒,1,2026-03-09 14:13:44,id,negatif,masa ini saya sudah bolehin liat profil tidak bisa bisa,"['masa', 'ini', 'saya', 'sudah', 'bolehin', 'liat', 'profil', 'tidak', 'bisa', 'bisa']","['masa', 'bolehin', 'liat', 'profil']"
74384b6c-e267-4a5d-aee1-6537c085f3ea,"tolong video nya yang baik,ya menurut saya ada video yang tidak sopan",1,2026-03-09 14:07:29,id,negatif,tolong video nya yang baikya menurut saya ada video yang tidak sopan,"['tolong', 'video', 'nya', 'yang', 'baikya', 'menurut', 'saya', 'ada', 'video', 'yang', 'tidak', 'sopan']","['video', 'baikya', 'video', 'sopan']"
34a368ac-83ae-4a90-8f7d-e8f6250b5497,aplikasi ini bagus banget dan cocok orang yg suka ngedit video atau foto kaya aku jadi gausah bayar apapun itu kita langsung ngedit tanpa drama bikin video Al juga bisa jadi cocok banget deh apalagi bagian ada jedag jedug gitu loh yg namanya itu JJ kalo gak salah nah itu bagus nya wihh pokoknya mantep deh pake aplikasi ini yaitu aplikasi capcut jangan slh ngomong y mlh jdi cangcut nnti,5,2026-03-09 14:07:24,id,positif,aplikasi ini bagus banget dan cocok orang yang suka ngedit video atau foto kaya saya jadi gausah bayar apapun itu kita langsung ngedit tanpa drama bikin video al juga bisa jadi cocok banget deh apalagi bagian ada jedag jedug gitu loh yang namanya itu jj kalau tidak salah nah itu bagus nya wihh pokoknya mantep deh pake aplikasi ini yaitu aplikasi capcut jangan slh ngomong y mlh jdi cangcut nnti,"['aplikasi', 'ini', 'bagus', 'banget', 'dan', 'cocok', 'orang', 'yang', 'suka', 'ngedit', 'video', 'atau', 'foto', 'kaya', 'saya', 'jadi', 'gausah', 'bayar', 'apapun', 'itu', 'kita', 'langsung', 'ngedit', 'tanpa', 'drama', 'bikin', 'video', 'al', 'juga', 'bisa', 'jadi', 'cocok', 'banget', 'deh', 'apalagi', 'bagian', 'ada', 'jedag', 'jedug', 'gitu', 'loh', 'yang', 'namanya', 'itu', 'jj', 'kalau', 'tidak', 'salah', 'nah', 'itu', 'bagus', 'nya', 'wihh', 'pokoknya', 'mantep', 'deh', 'pake', 'aplikasi', 'ini', 'yaitu', 'aplikasi', 'capcut', 'jangan', 'slh', 'ngomong', 'y', 'mlh', 'jdi', 'cangcut', 'nnti']","['aplikasi', 'cocok', 'orang', 'suka', 'ngedit', 'video', 'foto', 'kaya', 'gausah', 'bayar', 'apapun', 'langsung', 'ngedit', 'drama', 'video', 'cocok', 'bagian', 'jedag', 'jedug', 'gitu', 'loh', 'namanya', 'kalau', 'salah', 'nah', 'wihh', 'pokoknya', 'mantep', 'aplikasi', 'aplikasi', 'jangan', 'slh', 'ngomong', 'mlh', 'jdi', 'cangcut', 'nnti']"
e79aff68-634c-43bc-bd9d-6e3d1aab6589,"bagusss bangeddd, KLO mau nge hd in foto gratissss tiap hari! ya walaupun fitur yang lain pro, tapi selagi bisa nge hd in foto dan hd innya gratis, aku tetep SUKA🤍 btw permanenin buat hd in foto yak and gratis jugakssss🫰🏻🤭",4,2026-03-09 14:05:29,id,positif,bagusss bangeddd kalau mau nge hd in foto gratissss tiap hari ya walaupun fitur yang lain pro tapi selagi bisa nge hd in foto dan hd innya gratis saya tetep suka btw permanenin buat hd in foto yak and gratis jugakssss,"['bagusss', 'bangeddd', 'kalau', 'mau', 'nge', 'hd', 'in', 'foto', 'gratissss', 'tiap', 'hari', 'ya', 'walaupun', 'fitur', 'yang', 'lain', 'pro', 'tapi', 'selagi', 'bisa', 'nge', 'hd', 'in', 'foto', 'dan', 'hd', 'innya', 'gratis', 'saya', 'tetep', 'suka', 'btw', 'permanenin', 'buat', 'hd', 'in', 'foto', 'yak', 'and', 'gratis', 'jugakssss']","['bagusss', 'bangeddd', 'kalau', 'nge', 'foto', 'gratissss', 'tiap', 'hari', 'walaupun', 'pro', 'tapi', 'nge', 'foto', 'innya', 'gratis', 'tetep', 'suka', 'btw', 'permanenin', 'foto', 'yak', 'and', 'gratis', 'jugakssss']"
e4ca4fcf-6a43-490d-8741-7b3cda5435ac,👍👍,5,2026-03-09 14:04:13,id,positif,,[],[]
379a690f-b81d-47b8-833a-9794096d5e05,apk bijik ekstrak audio doang butuh langganan,1,2026-03-09 14:04:01,id,negatif,aplikasi bijik ekstrak audio doang butuh langganan,"['aplikasi', 'bijik', 'ekstrak', 'audio', 'doang', 'butuh', 'langganan']","['aplikasi', 'bijik', 'ekstrak', 'audio', 'doang', 'butuh', 'langganan']"
4fc15eec-d7e7-4383-b068-a93f64977fe6,"bagus, tapi coba gak ada pro nya, dan semua fitur disitu gratis, kalo ada kyk gitu aku seneng sih, dan template nya juga lumayan,sih",3,2026-03-09 14:02:55,id,netral,bagus tapi coba tidak ada pro nya dan semua fitur disitu gratis kalau ada kyk gitu saya seneng sih dan template nya juga lumayansih,"['bagus', 'tapi', 'coba', 'tidak', 'ada', 'pro', 'nya', 'dan', 'semua', 'fitur', 'disitu', 'gratis', 'kalau', 'ada', 'kyk', 'gitu', 'saya', 'seneng', 'sih', 'dan', 'template', 'nya', 'juga', 'lumayansih']","['tapi', 'pro', 'semua', 'disitu', 'gratis', 'kalau', 'kyk', 'gitu', 'seneng', 'template', 'lumayansih']"
7d308b6c-76e8-4523-b476-42503bb27a50,Intinya sangat bagus,5,2026-03-09 13:53:38,id,positif,intinya sangat bagus,"['intinya', 'sangat', 'bagus']","['intinya', 'sangat']"
7c629d97-198f-44f7-9a4b-ef1cc083403c,sangat cocok untuk saya,5,2026-03-09 13:52:53,id,positif,sangat cocok untuk saya,"['sangat', 'cocok', 'untuk', 'saya']","['sangat', 'cocok']"
500810cd-4f84-4dd9-9b52-fa3a4cd2bf5d,bagus banget,5,2026-03-09 13:52:04,id,positif,bagus banget,"['bagus', 'banget']",[]
07bc4e6f-68f4-416c-a037-ab8bf1242656,SELALU JELEK,1,2026-03-09 13:50:00,id,negatif,selalu jelek,"['selalu', 'jelek']",['selalu']
